gene index	a_n	m	resub	bresub
[36,372,388]	[0.0192  0.0130  0.0192]	-18.5369	0.0000	0.0349
[36,372,456]	[0.0176  0.0116  0.0140]	-16.2557	0.0000	0.0308
[37,165,372]	[-0.0014  -0.0107  0.0129]	-7.7994	0.0000	0.0373
[37,356,372]	[-0.0138  -0.0304  0.0139]	-9.6580	0.0000	0.0475
[38,165,372]	[0.0102  -0.0113  0.0128]	-8.3143	0.0000	0.0480
[38,322,372]	[-0.0027  0.0106  0.0102]	-13.4191	0.0000	0.0379
[38,372,388]	[0.0074  0.0127  0.0191]	-18.3086	0.0000	0.0317
[38,372,456]	[0.0041  0.0113  0.0137]	-15.8350	0.0000	0.0240
[39,95,372]	[0.0019  0.0133  0.0096]	-14.2633	0.0000	0.0478
[39,322,372]	[0.0051  0.0110  0.0098]	-13.7113	0.0000	0.0462
[39,372,388]	[0.0042  0.0125  0.0191]	-17.8861	0.0000	0.0331
[39,372,456]	[0.0057  0.0110  0.0142]	-15.7873	0.0000	0.0258
[40,322,372]	[0.0064  0.0105  0.0101]	-13.5757	0.0435	0.0440
[40,356,372]	[-0.0124  -0.0325  0.0137]	-9.3465	0.0000	0.0463
[40,372,388]	[0.0201  0.0127  0.0192]	-18.1616	0.0000	0.0403
[41,165,372]	[0.0070  -0.0110  0.0130]	-8.0952	0.0000	0.0404
[41,322,372]	[0.0087  0.0107  0.0103]	-14.0354	0.0000	0.0457
[41,337,372]	[-0.0086  -0.0205  0.0120]	-9.1393	0.0435	0.0483
[41,356,372]	[0.0096  -0.0325  0.0136]	-9.9013	0.0000	0.0469
[42,322,372]	[-0.0033  0.0105  0.0103]	-13.5302	0.0435	0.0410
[42,337,372]	[-0.0036  -0.0203  0.0122]	-9.5541	0.0435	0.0474
[42,372,456]	[-0.0277  0.0130  0.0146]	-16.4506	0.0000	0.0495
[43,165,372]	[-0.0023  -0.0109  0.0130]	-7.7775	0.0000	0.0351
[43,322,372]	[0.0038  0.0105  0.0101]	-13.5020	0.0435	0.0377
[44,95,372]	[-0.0003  0.0133  0.0098]	-14.2461	0.0000	0.0487
[44,322,372]	[0.0039  0.0109  0.0102]	-14.0093	0.0000	0.0493
[44,372,388]	[-0.0036  0.0130  0.0193]	-17.7708	0.0000	0.0337
[44,372,456]	[-0.0011  0.0115  0.0137]	-15.5459	0.0000	0.0282
[45,337,372]	[-0.0115  -0.0199  0.0120]	-9.1365	0.0435	0.0484
[45,356,372]	[0.0102  -0.0333  0.0136]	-9.8038	0.0000	0.0471
[45,372,388]	[-0.0188  0.0128  0.0186]	-17.0955	0.0000	0.0367
[45,372,456]	[-0.0143  0.0114  0.0134]	-15.0024	0.0000	0.0280
[46,165,372]	[0.0003  -0.0109  0.0129]	-7.7935	0.0000	0.0367
[46,372,388]	[-0.0133  0.0129  0.0198]	-17.2017	0.0000	0.0351
[46,372,456]	[-0.0121  0.0115  0.0144]	-15.0095	0.0000	0.0302
[47,95,372]	[-0.0060  0.0130  0.0104]	-14.3504	0.0000	0.0460
[47,372,388]	[-0.0082  0.0138  0.0188]	-18.0794	0.0000	0.0397
[47,372,456]	[-0.0081  0.0125  0.0136]	-15.8668	0.0000	0.0324
[48,165,372]	[-0.0046  -0.0113  0.0133]	-7.5495	0.0000	0.0414
[48,372,388]	[0.0161  0.0129  0.0205]	-19.4957	0.0000	0.0382
[48,372,456]	[0.0118  0.0114  0.0144]	-16.5837	0.0000	0.0337
[49,322,372]	[0.0110  0.0109  0.0098]	-14.2141	0.0435	0.0468
[49,337,372]	[-0.0051  -0.0209  0.0124]	-9.3469	0.0435	0.0492
[49,356,372]	[0.0066  -0.0321  0.0132]	-9.7311	0.0000	0.0476
[49,372,456]	[0.0274  0.0114  0.0165]	-18.4688	0.0435	0.0455
[50,322,372]	[-0.0009  0.0105  0.0100]	-13.2900	0.0000	0.0468
[50,372,388]	[0.0019  0.0131  0.0191]	-18.3575	0.0000	0.0368
[50,372,456]	[0.0017  0.0117  0.0138]	-16.0916	0.0000	0.0302
[51,95,372]	[0.0063  0.0135  0.0097]	-14.5392	0.0435	0.0491
[51,165,372]	[-0.0001  -0.0109  0.0129]	-7.7691	0.0000	0.0369
[51,322,372]	[0.0097  0.0114  0.0102]	-14.2324	0.0435	0.0497
[51,337,372]	[0.0010  -0.0203  0.0120]	-9.5319	0.0435	0.0469
[51,372,388]	[0.0226  0.0139  0.0236]	-20.8508	0.0435	0.0372
[51,372,456]	[0.0169  0.0119  0.0160]	-17.3346	0.0435	0.0364
[53,95,372]	[-0.0054  0.0134  0.0100]	-14.3227	0.0000	0.0405
[53,337,372]	[0.0080  -0.0207  0.0117]	-9.5380	0.0435	0.0495
[53,372,388]	[0.0007  0.0128  0.0189]	-17.8011	0.0000	0.0278
[53,372,456]	[-0.0072  0.0119  0.0138]	-15.6802	0.0000	0.0244
[54,372,388]	[0.0067  0.0148  0.0238]	-22.1274	0.0000	0.0440
[54,372,456]	[0.0055  0.0127  0.0164]	-18.5361	0.0435	0.0377
[55,372,388]	[-0.0220  0.0131  0.0180]	-17.0272	0.0000	0.0361
[56,356,372]	[0.0103  -0.0309  0.0137]	-10.3685	0.0000	0.0407
[58,95,372]	[-0.0064  0.0142  0.0099]	-14.3451	0.0000	0.0474
[58,165,372]	[0.0009  -0.0109  0.0129]	-7.8300	0.0000	0.0399
[58,372,388]	[-0.0136  0.0133  0.0210]	-18.0783	0.0000	0.0357
[58,372,456]	[-0.0109  0.0118  0.0151]	-15.7072	0.0000	0.0263
[59,95,372]	[0.0003  0.0132  0.0097]	-14.2744	0.0000	0.0403
[59,165,372]	[0.0104  -0.0110  0.0130]	-8.2226	0.0000	0.0432
[59,372,388]	[-0.0018  0.0128  0.0189]	-17.7443	0.0000	0.0266
[59,372,456]	[0.0040  0.0115  0.0137]	-15.7471	0.0000	0.0232
[60,356,372]	[0.0111  -0.0344  0.0135]	-11.0857	0.0000	0.0478
[60,372,456]	[-0.0292  0.0137  0.0167]	-13.4102	0.0000	0.0455
[61,372,456]	[-0.0038  0.0134  0.0130]	-15.5006	0.0000	0.0478
[62,177,329]	[-0.0634  -0.1085  0.0654]	3.8659	0.0000	0.0499
[63,372,456]	[0.0031  0.0125  0.0159]	-17.8576	0.0000	0.0470
[64,165,372]	[0.0007  -0.0110  0.0129]	-7.7763	0.0000	0.0353
[66,95,372]	[-0.0011  0.0132  0.0097]	-14.1940	0.0000	0.0423
[66,165,372]	[-0.0009  -0.0109  0.0129]	-7.7353	0.0000	0.0366
[66,322,372]	[0.0031  0.0107  0.0102]	-13.7615	0.0435	0.0425
[66,356,372]	[-0.0067  -0.0321  0.0135]	-9.1620	0.0000	0.0457
[66,372,388]	[0.0182  0.0135  0.0212]	-19.8352	0.0000	0.0369
[66,372,456]	[0.0125  0.0118  0.0149]	-16.8044	0.0000	0.0300
[67,329,445]	[-0.0193  0.0320  0.0137]	-2.5545	0.0000	0.0491
[67,372,388]	[-0.0102  0.0125  0.0187]	-16.7680	0.0000	0.0358
[67,372,456]	[-0.0094  0.0112  0.0135]	-14.6173	0.0000	0.0321
[68,165,372]	[0.0067  -0.0109  0.0129]	-7.8452	0.0000	0.0395
[68,356,372]	[-0.0081  -0.0325  0.0136]	-9.3697	0.0000	0.0442
[69,95,372]	[0.0005  0.0131  0.0097]	-14.2658	0.0000	0.0445
[69,165,372]	[0.0130  -0.0105  0.0138]	-10.0751	0.0000	0.0481
[69,322,372]	[0.0151  0.0105  0.0114]	-16.1745	0.0000	0.0440
[69,337,372]	[0.0128  -0.0195  0.0129]	-11.7098	0.0435	0.0490
[69,372,388]	[-0.0065  0.0130  0.0211]	-17.8879	0.0000	0.0342
[69,372,456]	[-0.0125  0.0120  0.0180]	-15.9011	0.0000	0.0366
[70,372,456]	[0.0262  0.0115  0.0129]	-16.1424	0.0000	0.0473
[71,95,372]	[-0.0004  0.0133  0.0097]	-14.2087	0.0000	0.0466
[71,322,372]	[-0.0018  0.0106  0.0101]	-13.3038	0.0000	0.0465
[71,372,388]	[0.0092  0.0134  0.0199]	-19.5791	0.0435	0.0379
[71,372,456]	[0.0008  0.0115  0.0137]	-15.6962	0.0000	0.0280
[72,372,388]	[-0.0207  0.0139  0.0197]	-17.5496	0.0000	0.0335
[72,372,456]	[-0.0154  0.0121  0.0139]	-15.1652	0.0000	0.0320
[73,177,329]	[-0.0673  -0.1062  0.0580]	5.3585	0.0000	0.0469
[74,356,372]	[-0.0039  -0.0322  0.0136]	-9.5077	0.0000	0.0445
[74,372,388]	[0.0122  0.0125  0.0191]	-17.7216	0.0000	0.0298
[74,372,456]	[0.0221  0.0110  0.0144]	-15.6614	0.0000	0.0366
[75,165,372]	[0.0019  -0.0109  0.0129]	-7.8371	0.0000	0.0372
[75,356,372]	[0.0088  -0.0324  0.0133]	-9.7686	0.0000	0.0448
[75,372,456]	[-0.0280  0.0129  0.0158]	-15.8512	0.0000	0.0483
[76,165,372]	[0.0003  -0.0109  0.0129]	-7.7899	0.0000	0.0352
[76,337,372]	[0.0093  -0.0202  0.0121]	-10.0997	0.0435	0.0500
[76,372,388]	[0.0190  0.0132  0.0191]	-19.1602	0.0000	0.0362
[76,372,456]	[0.0118  0.0116  0.0136]	-16.3149	0.0000	0.0259
[78,95,372]	[0.0036  0.0131  0.0096]	-14.3533	0.0000	0.0413
[78,165,372]	[0.0004  -0.0109  0.0129]	-7.7908	0.0000	0.0371
[78,322,372]	[0.0050  0.0104  0.0100]	-13.6548	0.0000	0.0398
[78,372,388]	[0.0055  0.0127  0.0187]	-17.9915	0.0000	0.0327
[78,372,456]	[0.0051  0.0114  0.0136]	-15.7703	0.0000	0.0238
[79,322,372]	[-0.0045  0.0109  0.0102]	-13.5007	0.0000	0.0381
[79,372,388]	[0.0284  0.0130  0.0180]	-18.6427	0.0000	0.0468
[79,372,456]	[-0.0021  0.0115  0.0138]	-15.5666	0.0000	0.0204
[80,337,372]	[0.0059  -0.0201  0.0119]	-9.7357	0.0435	0.0494
[80,372,388]	[0.0286  0.0134  0.0210]	-20.1651	0.0435	0.0445
[80,372,456]	[0.0242  0.0118  0.0149]	-17.3303	0.0435	0.0427
[82,165,372]	[-0.0011  -0.0109  0.0130]	-7.7375	0.0000	0.0357
[82,356,372]	[0.0036  -0.0322  0.0134]	-9.5587	0.0000	0.0474
[84,337,372]	[0.0070  -0.0200  0.0119]	-9.7691	0.0435	0.0493
[85,95,372]	[-0.0018  0.0133  0.0098]	-14.2602	0.0000	0.0430
[85,165,372]	[0.0062  -0.0111  0.0128]	-7.8314	0.0000	0.0389
[85,322,372]	[0.0011  0.0105  0.0101]	-13.5196	0.0435	0.0426
[85,356,372]	[-0.0061  -0.0325  0.0137]	-9.4042	0.0000	0.0500
[85,372,388]	[0.0084  0.0126  0.0192]	-18.0494	0.0000	0.0333
[85,372,456]	[0.0041  0.0113  0.0138]	-15.6692	0.0000	0.0254
[86,322,372]	[-0.0030  0.0107  0.0101]	-13.3260	0.0435	0.0401
[86,356,372]	[0.0044  -0.0318  0.0135]	-9.8553	0.0000	0.0435
[86,372,388]	[0.0069  0.0130  0.0186]	-18.3334	0.0000	0.0295
[86,372,456]	[0.0110  0.0117  0.0134]	-16.4867	0.0000	0.0298
[87,95,372]	[-0.0011  0.0132  0.0098]	-14.2399	0.0000	0.0457
[87,165,372]	[0.0019  -0.0111  0.0130]	-7.7743	0.0000	0.0433
[87,322,372]	[-0.0052  0.0108  0.0104]	-13.6713	0.0000	0.0389
[87,337,372]	[-0.0064  -0.0210  0.0124]	-9.5825	0.0435	0.0491
[87,372,388]	[-0.0028  0.0129  0.0189]	-17.8002	0.0000	0.0304
[87,372,456]	[-0.0005  0.0115  0.0137]	-15.5825	0.0000	0.0258
[88,95,372]	[-0.0036  0.0135  0.0101]	-14.2316	0.0000	0.0476
[88,372,388]	[0.0058  0.0127  0.0200]	-18.6563	0.0000	0.0399
[88,372,456]	[0.0013  0.0114  0.0138]	-15.7013	0.0000	0.0321
[89,322,372]	[-0.0017  0.0106  0.0102]	-13.5173	0.0000	0.0392
[89,337,372]	[0.0107  -0.0203  0.0119]	-9.6566	0.0435	0.0478
[89,372,388]	[0.0082  0.0127  0.0188]	-17.8629	0.0000	0.0298
[89,372,456]	[0.0029  0.0114  0.0136]	-15.6045	0.0000	0.0220
[90,165,372]	[0.0099  -0.0111  0.0130]	-7.8669	0.0000	0.0461
[90,322,372]	[0.0038  0.0106  0.0101]	-13.5777	0.0435	0.0404
[90,337,372]	[0.0049  -0.0205  0.0120]	-9.5720	0.0435	0.0478
[90,372,388]	[0.0124  0.0129  0.0192]	-18.0872	0.0000	0.0337
[90,372,456]	[-0.0058  0.0115  0.0137]	-15.5441	0.0000	0.0226
[91,165,372]	[-0.0011  -0.0109  0.0131]	-7.6779	0.0000	0.0475
[91,372,388]	[0.0071  0.0127  0.0214]	-19.8102	0.0000	0.0387
[91,372,456]	[0.0037  0.0112  0.0144]	-16.3686	0.0000	0.0299
[92,372,388]	[0.0113  0.0127  0.0184]	-17.7367	0.0000	0.0301
[92,372,456]	[0.0096  0.0114  0.0133]	-15.5363	0.0000	0.0236
[93,372,388]	[0.0298  0.0148  0.0224]	-21.7474	0.0000	0.0378
[93,372,456]	[0.0333  0.0138  0.0177]	-20.1926	0.0000	0.0431
[94,177,329]	[-0.0756  -0.1035  0.0695]	5.9811	0.0000	0.0301
[95,96,372]	[0.0133  0.0066  0.0097]	-14.3577	0.0000	0.0414
[95,101,372]	[0.0131  0.0113  0.0100]	-15.0110	0.0435	0.0500
[95,102,372]	[0.0133  0.0061  0.0098]	-14.6398	0.0000	0.0499
[95,107,372]	[0.0133  -0.0127  0.0099]	-13.8804	0.0000	0.0488
[95,115,372]	[0.0130  0.0015  0.0096]	-14.1841	0.0000	0.0439
[95,116,372]	[0.0132  0.0070  0.0098]	-14.4487	0.0000	0.0417
[95,119,372]	[0.0133  0.0072  0.0099]	-14.8237	0.0000	0.0413
[95,121,372]	[0.0136  -0.0150  0.0111]	-14.0317	0.0000	0.0396
[95,124,372]	[0.0133  -0.0001  0.0097]	-14.2624	0.0000	0.0484
[95,125,372]	[0.0151  -0.0263  0.0121]	-14.9787	0.0435	0.0459
[95,134,372]	[0.0137  -0.0086  0.0097]	-14.0105	0.0000	0.0445
[95,145,372]	[0.0134  -0.0034  0.0098]	-14.0670	0.0000	0.0468
[95,146,372]	[0.0133  -0.0062  0.0098]	-14.2746	0.0000	0.0419
[95,154,372]	[0.0135  0.0032  0.0096]	-14.5699	0.0000	0.0439
[95,156,372]	[0.0123  0.0149  0.0094]	-14.7912	0.0000	0.0464
[95,158,372]	[0.0134  -0.0036  0.0098]	-14.2000	0.0000	0.0385
[95,160,372]	[0.0194  -0.0199  0.0159]	-18.4747	0.0000	0.0256
[95,165,372]	[0.0197  -0.0154  0.0206]	-18.0013	0.0000	0.0338
[95,168,372]	[0.0133  0.0002  0.0097]	-14.2739	0.0000	0.0426
[95,174,372]	[0.0134  0.0046  0.0096]	-14.4187	0.0000	0.0416
[95,176,372]	[0.0147  0.0098  0.0106]	-16.2063	0.0000	0.0491
[95,179,372]	[0.0130  0.0067  0.0100]	-15.0734	0.0000	0.0450
[95,189,372]	[0.0131  -0.0098  0.0099]	-13.7610	0.0000	0.0429
[95,190,372]	[0.0148  0.0137  0.0104]	-16.0222	0.0000	0.0434
[95,193,372]	[0.0133  -0.0033  0.0097]	-14.1451	0.0000	0.0444
[95,197,372]	[0.0133  0.0071  0.0095]	-14.1491	0.0000	0.0407
[95,202,372]	[0.0158  0.0105  0.0110]	-17.3219	0.0435	0.0495
[95,203,372]	[0.0131  -0.0072  0.0099]	-14.0313	0.0000	0.0375
[95,205,372]	[0.0132  0.0028  0.0097]	-14.2541	0.0000	0.0403
[95,214,372]	[0.0143  0.0104  0.0104]	-15.7118	0.0435	0.0468
[95,219,372]	[0.0134  0.0103  0.0098]	-14.9941	0.0000	0.0495
[95,221,372]	[0.0133  0.0099  0.0100]	-15.1964	0.0000	0.0410
[95,222,372]	[0.0136  0.0015  0.0099]	-14.7242	0.0000	0.0468
[95,225,372]	[0.0135  0.0101  0.0097]	-14.5040	0.0000	0.0486
[95,228,372]	[0.0133  -0.0037  0.0098]	-14.1553	0.0000	0.0452
[95,229,372]	[0.0142  0.0120  0.0110]	-17.2789	0.0000	0.0443
[95,230,372]	[0.0145  -0.0072  0.0101]	-14.4661	0.0000	0.0439
[95,242,372]	[0.0133  -0.0026  0.0098]	-14.2020	0.0000	0.0457
[95,244,372]	[0.0132  0.0015  0.0097]	-14.2981	0.0000	0.0380
[95,251,372]	[0.0194  -0.0381  0.0147]	-16.4076	0.0000	0.0407
[95,252,372]	[0.0135  0.0046  0.0098]	-14.5487	0.0000	0.0432
[95,258,372]	[0.0131  0.0077  0.0098]	-14.4861	0.0000	0.0436
[95,261,372]	[0.0135  0.0033  0.0096]	-14.5683	0.0000	0.0460
[95,264,372]	[0.0183  -0.0309  0.0146]	-10.4833	0.0435	0.0454
[95,265,372]	[0.0133  0.0009  0.0097]	-14.3312	0.0000	0.0457
[95,271,372]	[0.0130  -0.0117  0.0104]	-14.1821	0.0000	0.0369
[95,276,372]	[0.0141  0.0049  0.0101]	-15.1270	0.0000	0.0483
[95,277,372]	[0.0127  -0.0074  0.0100]	-13.9587	0.0000	0.0405
[95,279,372]	[0.0133  0.0014  0.0097]	-14.2886	0.0000	0.0388
[95,281,372]	[0.0133  -0.0065  0.0098]	-14.0073	0.0000	0.0361
[95,291,372]	[0.0132  0.0084  0.0098]	-14.5198	0.0000	0.0434
[95,295,372]	[0.0131  -0.0120  0.0100]	-14.2711	0.0000	0.0408
[95,300,372]	[0.0132  -0.0006  0.0097]	-14.1990	0.0000	0.0475
[95,306,372]	[0.0133  -0.0036  0.0098]	-14.1832	0.0000	0.0430
[95,307,372]	[0.0128  0.0064  0.0093]	-14.9061	0.0435	0.0476
[95,308,372]	[0.0150  0.0104  0.0103]	-15.8082	0.0435	0.0469
[95,312,372]	[0.0131  0.0070  0.0097]	-14.4942	0.0000	0.0436
[95,314,372]	[0.0133  0.0017  0.0097]	-14.2896	0.0000	0.0397
[95,315,372]	[0.0132  0.0002  0.0097]	-14.2704	0.0000	0.0424
[95,316,372]	[0.0132  0.0013  0.0097]	-14.2903	0.0000	0.0438
[95,321,372]	[0.0176  -0.0194  0.0131]	-9.6839	0.0435	0.0499
[95,322,372]	[0.0110  0.0082  0.0121]	-17.8589	0.0000	0.0378
[95,324,372]	[0.0143  0.0101  0.0096]	-15.3133	0.0000	0.0495
[95,333,372]	[0.0137  -0.0152  0.0113]	-14.8758	0.0000	0.0492
[95,337,372]	[0.0223  -0.0316  0.0208]	-22.0690	0.0000	0.0350
[95,339,372]	[0.0132  -0.0036  0.0098]	-14.2054	0.0000	0.0387
[95,345,372]	[0.0132  -0.0100  0.0097]	-13.9960	0.0435	0.0439
[95,347,372]	[0.0209  -0.0364  0.0156]	-19.7859	0.0000	0.0291
[95,354,372]	[0.0141  0.0049  0.0105]	-15.8120	0.0000	0.0477
[95,356,372]	[0.0187  -0.0407  0.0200]	-19.5843	0.0000	0.0427
[95,360,372]	[0.0132  -0.0012  0.0097]	-14.1806	0.0000	0.0418
[95,363,372]	[0.0130  0.0049  0.0098]	-14.4766	0.0000	0.0404
[95,364,372]	[0.0130  0.0125  0.0104]	-16.6315	0.0000	0.0435
[95,367,372]	[0.0133  -0.0031  0.0101]	-14.3620	0.0000	0.0483
[95,370,372]	[0.0133  0.0067  0.0097]	-14.3619	0.0000	0.0413
[95,371,372]	[0.0122  0.0097  0.0096]	-14.1849	0.0000	0.0428
[95,372,378]	[0.0142  0.0104  0.0054]	-15.5196	0.0000	0.0483
[95,372,381]	[0.0133  0.0097  -0.0002]	-14.2318	0.0000	0.0489
[95,372,384]	[0.0134  0.0100  0.0058]	-15.0245	0.0000	0.0444
[95,372,385]	[0.0133  0.0096  0.0085]	-14.6020	0.0000	0.0440
[95,372,388]	[-0.0023  0.0129  0.0208]	-17.6772	0.0000	0.0387
[95,372,390]	[0.0140  0.0107  0.0124]	-16.3087	0.0000	0.0466
[95,372,393]	[0.0131  0.0098  0.0047]	-14.6380	0.0000	0.0439
[95,372,395]	[0.0132  0.0097  -0.0006]	-14.1730	0.0000	0.0479
[95,372,397]	[0.0121  0.0100  0.0086]	-15.2104	0.0000	0.0490
[95,372,407]	[0.0131  0.0099  -0.0058]	-14.1151	0.0000	0.0424
[95,372,408]	[0.0133  0.0097  -0.0011]	-14.2288	0.0000	0.0410
[95,372,409]	[0.0132  0.0097  -0.0096]	-14.0870	0.0000	0.0426
[95,372,410]	[0.0132  0.0097  -0.0000]	-14.2628	0.0000	0.0409
[95,372,412]	[0.0147  0.0103  0.0050]	-15.8009	0.0000	0.0497
[95,372,414]	[0.0131  0.0096  0.0102]	-14.2899	0.0000	0.0413
[95,372,415]	[0.0140  0.0101  0.0077]	-15.2572	0.0435	0.0467
[95,372,419]	[0.0132  0.0097  0.0017]	-14.2785	0.0000	0.0397
[95,372,421]	[0.0137  0.0101  0.0110]	-15.1893	0.0000	0.0491
[95,372,423]	[0.0126  0.0105  0.0074]	-16.4308	0.0000	0.0455
[95,372,426]	[0.0128  0.0098  0.0082]	-14.4649	0.0000	0.0411
[95,372,428]	[0.0134  0.0097  -0.0092]	-13.9062	0.0000	0.0445
[95,372,439]	[0.0134  0.0098  0.0064]	-14.6905	0.0000	0.0438
[95,372,445]	[0.0126  0.0090  0.0073]	-14.4095	0.0435	0.0442
[95,372,456]	[0.0012  0.0115  0.0129]	-15.7286	0.0000	0.0258
[95,372,460]	[0.0137  0.0101  -0.0096]	-14.4489	0.0000	0.0446
[95,372,464]	[0.0136  0.0108  0.0173]	-17.9236	0.0435	0.0487
[96,337,372]	[-0.0065  -0.0204  0.0121]	-9.4575	0.0435	0.0468
[96,372,456]	[0.0181  0.0114  0.0139]	-15.9135	0.0000	0.0333
[97,165,372]	[0.0068  -0.0111  0.0125]	-8.2499	0.0000	0.0428
[97,372,388]	[0.0135  0.0125  0.0212]	-20.0110	0.0000	0.0354
[97,372,456]	[0.0086  0.0110  0.0142]	-16.5203	0.0000	0.0315
[98,165,372]	[-0.0008  -0.0109  0.0130]	-7.7602	0.0000	0.0394
[98,322,372]	[-0.0071  0.0102  0.0105]	-13.2175	0.0435	0.0442
[98,337,372]	[-0.0000  -0.0204  0.0120]	-9.5157	0.0435	0.0495
[98,372,388]	[-0.0121  0.0138  0.0189]	-17.6694	0.0000	0.0358
[98,372,456]	[-0.0101  0.0122  0.0136]	-15.3957	0.0000	0.0257
[99,165,372]	[-0.0012  -0.0106  0.0128]	-7.7990	0.0000	0.0430
[99,356,372]	[-0.0222  -0.0326  0.0157]	-10.1524	0.0000	0.0497
[99,372,388]	[-0.0258  0.0159  0.0205]	-19.5079	0.0000	0.0354
[99,372,456]	[-0.0274  0.0149  0.0158]	-17.6837	0.0000	0.0329
[100,372,456]	[0.0030  0.0123  0.0128]	-17.5111	0.0000	0.0410
[101,165,372]	[0.0070  -0.0108  0.0130]	-8.2793	0.0000	0.0385
[101,372,388]	[-0.0020  0.0128  0.0189]	-17.7044	0.0000	0.0272
[101,372,456]	[-0.0015  0.0114  0.0137]	-15.5177	0.0000	0.0225
[102,165,372]	[0.0076  -0.0110  0.0131]	-8.2257	0.0000	0.0443
[102,322,372]	[-0.0034  0.0106  0.0101]	-13.3693	0.0435	0.0382
[102,356,372]	[0.0046  -0.0321  0.0135]	-9.7091	0.0000	0.0446
[102,372,388]	[-0.0186  0.0130  0.0202]	-17.4148	0.0000	0.0348
[102,372,456]	[0.0019  0.0115  0.0137]	-15.6990	0.0000	0.0232
[103,165,372]	[0.0047  -0.0111  0.0129]	-7.9768	0.0000	0.0422
[103,337,372]	[-0.0035  -0.0203  0.0121]	-9.3665	0.0435	0.0475
[103,372,456]	[-0.0279  0.0130  0.0162]	-15.9354	0.0000	0.0416
[105,372,388]	[-0.0233  0.0145  0.0224]	-16.7888	0.0000	0.0430
[105,372,456]	[-0.0263  0.0136  0.0179]	-14.7470	0.0000	0.0383
[106,322,372]	[-0.0056  0.0110  0.0101]	-13.0008	0.0000	0.0484
[106,356,372]	[-0.0006  -0.0322  0.0134]	-9.3618	0.0000	0.0471
[106,372,388]	[0.0134  0.0134  0.0188]	-19.7035	0.0000	0.0356
[106,372,456]	[0.0199  0.0125  0.0140]	-18.6929	0.0000	0.0400
[107,322,372]	[0.0045  0.0106  0.0101]	-13.6831	0.0435	0.0391
[107,372,456]	[-0.0075  0.0115  0.0137]	-15.3501	0.0000	0.0227
[108,322,372]	[0.0036  0.0104  0.0102]	-13.7957	0.0435	0.0447
[108,372,456]	[0.0178  0.0120  0.0140]	-17.5058	0.0000	0.0367
[109,356,372]	[-0.0010  -0.0322  0.0135]	-9.3788	0.0000	0.0480
[109,372,388]	[0.0081  0.0126  0.0187]	-18.2293	0.0000	0.0310
[109,372,456]	[0.0048  0.0113  0.0136]	-15.8247	0.0000	0.0249
[111,322,372]	[-0.0071  0.0111  0.0102]	-13.2356	0.0435	0.0450
[111,372,388]	[-0.0141  0.0129  0.0200]	-17.2421	0.0000	0.0307
[111,372,456]	[0.0001  0.0115  0.0137]	-15.6016	0.0000	0.0214
[113,165,372]	[0.0087  -0.0111  0.0130]	-7.8394	0.0000	0.0421
[113,177,329]	[-0.0328  -0.0970  0.0614]	2.7416	0.0435	0.0498
[114,372,388]	[-0.0139  0.0131  0.0186]	-17.0253	0.0000	0.0324
[114,372,456]	[-0.0111  0.0116  0.0134]	-14.9421	0.0000	0.0247
[115,165,372]	[0.0038  -0.0109  0.0128]	-7.8649	0.0000	0.0433
[115,322,372]	[0.0072  0.0117  0.0103]	-14.3593	0.0000	0.0412
[115,372,388]	[0.0032  0.0127  0.0187]	-17.8140	0.0000	0.0362
[115,372,456]	[0.0024  0.0113  0.0135]	-15.5570	0.0000	0.0282
[116,322,372]	[0.0020  0.0105  0.0101]	-13.5548	0.0435	0.0383
[116,356,372]	[-0.0024  -0.0322  0.0134]	-9.3654	0.0000	0.0402
[116,372,388]	[0.0146  0.0129  0.0188]	-18.2432	0.0000	0.0307
[116,372,456]	[0.0123  0.0115  0.0136]	-15.9579	0.0000	0.0242
[117,337,372]	[-0.0145  -0.0184  0.0126]	-9.7953	0.0435	0.0485
[117,372,388]	[-0.0259  0.0147  0.0184]	-18.4003	0.0000	0.0456
[117,372,456]	[-0.0266  0.0135  0.0134]	-16.2877	0.0000	0.0435
[119,322,372]	[0.0029  0.0104  0.0101]	-13.6753	0.0435	0.0421
[119,372,388]	[-0.0014  0.0128  0.0189]	-17.7350	0.0000	0.0307
[119,372,456]	[-0.0007  0.0115  0.0137]	-15.5576	0.0000	0.0245
[120,165,372]	[0.0062  -0.0109  0.0129]	-8.1331	0.0000	0.0459
[120,372,388]	[0.0007  0.0128  0.0188]	-17.8248	0.0000	0.0301
[120,372,456]	[0.0012  0.0114  0.0136]	-15.6394	0.0000	0.0239
[121,165,372]	[-0.0055  -0.0106  0.0132]	-7.6125	0.0000	0.0373
[121,322,372]	[-0.0097  0.0101  0.0108]	-13.0126	0.0000	0.0384
[121,372,388]	[-0.0035  0.0130  0.0185]	-17.5259	0.0000	0.0317
[121,372,456]	[-0.0067  0.0119  0.0133]	-15.1880	0.0000	0.0245
[122,372,388]	[-0.0236  0.0130  0.0183]	-17.2090	0.0000	0.0427
[123,177,329]	[0.0796  -0.0932  0.0686]	0.2785	0.0000	0.0500
[123,337,372]	[-0.0076  -0.0207  0.0121]	-9.4807	0.0435	0.0479
[123,356,372]	[-0.0043  -0.0323  0.0135]	-9.4132	0.0000	0.0406
[123,372,456]	[0.0173  0.0113  0.0136]	-15.6909	0.0000	0.0323
